,RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
3591,3592,15621685,Davies,769,France,Male,29,2,123757.52,2,1,0,84872.66,0
3596,3597,15707199,Cooper,643,France,Male,36,0,148159.71,1,0,0,55835.66,0
3599,3600,15767921,Madukwe,613,France,Male,41,7,0.0,2,1,0,60297.72,0
3602,3603,15582762,Mazzanti,667,Spain,Male,77,2,0.0,1,1,1,34702.92,0
3604,3605,15755798,Feng,610,France,Male,33,4,111582.11,1,0,0,113943.17,0
3607,3608,15771855,Yu,682,France,Male,37,5,0.0,2,0,1,112554.68,0
3609,3610,15657868,Serra,850,Germany,Male,40,6,94607.08,1,1,0,36690.49,0
3613,3614,15770159,Nnanna,664,Germany,Male,25,6,172812.72,2,1,1,108008.65,0
3619,3620,15715939,Wright,730,France,Male,33,0,0.0,2,1,0,1474.79,0
3620,3621,15763806,Astorga,773,France,Male,41,4,0.0,2,1,1,24924.92,0
3621,3622,15637993,Pokrovsky,711,France,Male,36,9,137688.71,1,1,1,46884.1,0
3622,3623,15720338,Mazzanti,592,Spain,Male,55,8,85845.43,2,1,1,128918.42,0
3623,3624,15627162,Blesing,695,Germany,Male,27,6,125552.96,1,1,0,105291.26,0
3625,3626,15781678,Pisani,470,Spain,Male,31,4,55732.92,2,1,1,103792.53,0
3630,3631,15782456,Odili,656,France,Male,46,9,143267.14,2,0,0,193099.43,0
3631,3632,15794841,Kung,739,Spain,Male,19,5,89750.21,1,1,0,193008.52,0
3634,3635,15674442,Kung,681,France,Male,23,7,157761.56,1,0,0,147759.84,0
3636,3637,15730469,Anenechi,663,Spain,Male,31,4,103430.11,2,0,1,36479.27,0
3638,3639,15684367,Chigbogu,555,Spain,Male,27,5,0.0,2,0,0,96398.51,0
3641,3642,15613623,Tilley,640,Spain,Male,62,3,0.0,1,1,1,101663.47,0
3642,3643,15569572,Sopuluchi,778,France,Male,42,6,0.0,2,1,1,106197.44,0
3643,3644,15698791,Udinesi,679,France,Male,45,3,146758.24,1,1,0,48466.89,0
3647,3648,15624775,Onyeoruru,729,France,Male,67,2,94203.8,1,0,1,102391.06,0
3649,3650,15745355,Golibe,597,France,Male,41,4,153198.23,1,1,1,92090.36,0
3650,3651,15724955,Lucchesi,537,France,Male,38,3,0.0,2,0,0,141023.01,0
3651,3652,15628999,Townsend,732,France,Male,79,10,61811.23,1,1,1,104222.8,0
3652,3653,15654341,Chao,542,France,Male,34,8,101116.06,1,1,0,196395.05,0
3654,3655,15632365,Booth,542,Germany,Male,33,8,142871.27,2,0,0,77737.86,0
3655,3656,15729689,Chan,754,Germany,Male,35,6,98585.94,2,0,1,106116.84,0
3657,3658,15602124,Badgery,731,France,Male,30,7,0.0,2,1,1,184581.68,0
3660,3661,15736431,Congreve,494,Spain,Male,27,2,0.0,2,1,0,22404.64,0
3661,3662,15748639,Hayslett,497,Germany,Male,35,7,110053.62,2,1,1,92887.06,0
3665,3666,15748696,Page,733,France,Male,42,9,150507.21,1,0,1,169964.12,0
3667,3668,15807340,O'Donnell,525,Germany,Male,33,4,131023.76,2,0,0,55072.93,0
3669,3670,15576185,Sinclair,653,France,Male,29,2,0.0,2,1,1,41671.81,0
3670,3671,15660809,Loving,850,France,Male,28,4,0.0,2,1,1,12409.01,0
3672,3673,15706904,Robertson,750,France,Male,43,6,113882.31,1,1,1,74564.41,0
3673,3674,15606915,Genovese,764,France,Male,24,7,98148.61,1,1,0,26843.76,0
3675,3676,15791743,Corbett,727,France,Male,32,1,59271.82,1,1,1,46019.43,0
3677,3678,15790442,Wright,631,Spain,Male,33,2,0.0,2,1,1,158268.84,0
3678,3679,15609458,Vincent,797,France,Male,30,10,69413.44,1,1,1,74637.57,0
3679,3680,15593897,Carr,650,Spain,Male,25,7,160599.06,2,1,1,28391.52,0
3680,3681,15604576,Eiland,850,Spain,Male,22,3,0.0,1,1,1,144385.54,0
3682,3683,15572626,Mackenzie,620,Spain,Male,44,8,0.0,2,1,1,15627.51,0
3686,3687,15665327,Cattaneo,706,France,Male,18,2,176139.5,2,1,0,129654.22,0
3688,3689,15662578,Dettmann,679,Germany,Male,35,1,110245.13,1,1,1,178291.09,0
3690,3691,15654959,Hope,670,Spain,Male,67,6,158719.57,1,1,1,118607.4,0
3692,3693,15715394,Greece,613,Spain,Male,35,4,123557.65,2,0,1,170903.4,0
3695,3696,15757628,Savage,571,France,Male,40,10,112896.86,1,1,1,121402.53,0
3697,3698,15565796,Docherty,745,Germany,Male,48,10,96048.55,1,1,0,74510.65,0
3699,3700,15577700,Rapuokwu,749,France,Male,37,10,185063.7,2,1,1,134526.87,0
3701,3702,15678317,Manfrin,603,France,Male,46,2,0.0,2,1,1,59563.49,0
3708,3709,15679983,Garmon,565,France,Male,34,7,0.0,1,0,0,74593.84,0
3710,3711,15601796,Chizuoke,645,France,Male,30,1,125739.26,1,1,1,193441.23,0
3713,3714,15657937,Lord,709,Germany,Male,22,0,112949.71,1,0,0,155231.55,0
3714,3715,15815428,Biryukova,823,France,Male,34,3,105057.33,1,1,0,9217.92,0
3717,3718,15623536,Madukwe,646,Germany,Male,39,0,154439.86,1,1,0,171519.06,0
3718,3719,15707551,Hutcheon,568,France,Male,30,8,73054.37,2,1,1,27012.0,0
3720,3721,15788775,Milne,473,Germany,Male,40,8,152576.25,2,1,0,73073.68,0
3722,3723,15807961,Bruno,619,France,Male,25,4,0.0,1,1,0,145524.36,0
3723,3724,15710978,Palerma,715,Germany,Male,42,2,88120.97,2,1,1,21333.22,0
3728,3729,15806210,Bateman,675,Spain,Male,66,5,115654.47,2,1,1,131970.86,0
3729,3730,15697702,Lord,730,Spain,Male,29,2,0.0,2,1,0,14174.09,0
3730,3731,15689152,Loggia,683,Spain,Male,38,3,126152.84,1,0,0,15378.75,0
3733,3734,15713374,Jarvis,689,Germany,Male,67,9,157094.78,1,1,1,99490.01,0
3734,3735,15679733,Haugh,796,Germany,Male,40,2,113228.38,2,1,1,46415.09,0
3736,3737,15607748,Bennett,498,Germany,Male,37,8,108432.88,2,1,1,14865.05,0
3737,3738,15607577,Roberts,663,Spain,Male,27,8,0.0,1,1,1,188007.99,0
3740,3741,15777855,Manna,649,France,Male,45,7,0.0,2,0,1,75204.21,0
3747,3748,15645835,Milani,605,France,Male,32,9,0.0,2,1,1,55724.24,0
3749,3750,15675360,Valenzuela,427,France,Male,33,8,0.0,1,1,1,13858.95,0
3750,3751,15793042,Sung,629,France,Male,39,2,129669.32,2,1,0,82774.07,0
3751,3752,15630106,Lo,496,Spain,Male,29,2,0.0,2,1,0,55389.59,0
3753,3754,15578211,Connolly,777,France,Male,23,6,0.0,2,1,1,163225.48,0
3754,3755,15572792,Bellucci,535,Spain,Male,35,8,118989.92,1,1,1,135536.72,0
3755,3756,15620030,Jamieson,744,France,Male,29,1,0.0,1,0,0,82422.97,0
3756,3757,15783541,Fomina,755,France,Male,31,5,0.0,2,0,1,194660.78,0
3759,3760,15688337,Dixon,721,France,Male,40,9,118129.87,1,1,1,160277.65,0
3760,3761,15734970,White,835,Spain,Male,38,7,86824.09,1,0,0,175905.97,0
3764,3765,15615820,MacDonald,837,France,Male,49,8,103302.37,1,1,1,50974.57,0
3765,3766,15730273,Parsons,841,France,Male,27,8,0.0,1,1,0,171922.72,0
3766,3767,15724890,Cross,584,Spain,Male,36,4,82696.09,2,0,0,83058.14,0
3767,3768,15765952,Milanesi,769,France,Male,29,4,145471.37,1,1,0,188382.77,0
3768,3769,15685920,Lombardo,599,Spain,Male,34,2,101506.66,1,0,0,198030.24,0
3769,3770,15663263,Collins,698,France,Male,47,5,156265.31,2,0,0,1055.66,0
3770,3771,15568953,Alexeieva,477,France,Male,27,1,128554.98,1,1,1,133173.19,0
3771,3772,15643361,Cullen,477,Germany,Male,34,8,139959.55,2,1,1,189875.83,0
3772,3773,15699486,Johnson,745,Spain,Male,34,7,132944.53,1,1,1,31802.92,0
3775,3776,15709004,Mai,528,Germany,Male,22,5,93547.23,2,0,1,961.57,0
3776,3777,15652218,Morrison,750,France,Male,33,2,152302.72,1,1,0,71333.44,0
3779,3780,15694160,Sagese,624,France,Male,37,0,0.0,2,0,0,112104.55,0
3788,3789,15707110,Endrizzi,660,Germany,Male,28,2,170890.05,2,1,0,41758.9,0
3792,3793,15632859,Chukwudi,444,France,Male,36,7,0.0,2,0,1,138743.86,0
3794,3795,15621409,Endrizzi,496,France,Male,32,4,127845.83,1,1,0,66469.2,0
3796,3797,15578096,Nnachetam,537,France,Male,26,7,106397.75,1,0,0,103563.23,0
3801,3802,15653997,Haynes,699,Spain,Male,31,6,114493.68,1,0,0,138396.32,0
3805,3806,15597394,Rhodes,668,Spain,Male,34,0,0.0,1,0,0,99984.86,0
3807,3808,15670562,Pharr,470,France,Male,30,3,101140.76,1,1,1,50906.65,0
3808,3809,15698117,Jerger,701,Germany,Male,41,0,150844.94,1,0,1,127623.36,0
3809,3810,15694805,McIntyre,664,Spain,Male,35,1,115024.5,1,0,1,169665.79,0
3813,3814,15665402,Panicucci,703,Spain,Male,73,5,137761.55,1,1,1,159677.46,0
3814,3815,15642093,Piccio,646,France,Male,30,7,0.0,2,1,0,153566.97,0
3815,3816,15666181,Ramsden,650,France,Male,33,0,98064.97,1,1,0,52411.99,0
3820,3821,15763148,Stanley,576,France,Male,39,9,84719.98,1,0,0,191063.36,0
3823,3824,15585823,Wilson,627,France,Male,31,8,128131.73,1,1,0,96131.47,0
3824,3825,15728167,Abramovich,667,France,Male,44,2,122806.95,1,0,0,15120.86,0
3825,3826,15762928,Venables,548,Spain,Male,44,8,0.0,1,1,0,16989.77,0
3826,3827,15751774,Monnier,774,France,Male,76,4,112510.89,1,1,1,143133.18,0
3831,3832,15695356,Chinwemma,722,France,Male,46,5,0.0,2,1,0,179908.71,0
3833,3834,15604792,Kuo,609,Germany,Male,38,6,140752.06,2,0,1,171430.16,0
3842,3843,15717185,Udinese,711,France,Male,28,8,0.0,2,1,1,64286.39,0
3844,3845,15568915,Bailey,681,France,Male,38,6,153722.47,1,1,0,101319.76,0
3845,3846,15736495,Jackson,712,France,Male,34,8,114088.32,1,1,0,92794.61,0
3848,3849,15577831,Byrne,560,Germany,Male,41,4,152532.3,1,0,0,10779.69,0
3849,3850,15729836,Robinson,646,Spain,Male,32,1,0.0,2,1,0,183289.22,0
3850,3851,15775293,Stephenson,680,France,Male,34,3,143292.95,1,1,0,66526.01,0
3851,3852,15697597,Chiemenam,631,France,Male,26,1,149144.61,1,0,1,123697.95,0
3852,3853,15639669,Forbes,746,France,Male,36,9,127157.04,1,1,1,155700.15,0
3853,3854,15631392,Douglas,654,Germany,Male,43,9,84673.17,2,0,1,82081.35,0
3854,3855,15580935,Okechukwu,687,Germany,Male,33,9,135962.4,2,1,0,121747.96,0
3855,3856,15590344,Russell,708,Germany,Male,32,3,151691.44,2,1,1,172810.51,0
3858,3859,15658449,Chizoba,695,France,Male,45,9,43134.65,1,0,1,77330.35,0
3859,3860,15694450,Bianchi,677,France,Male,42,5,99580.13,1,1,0,21007.96,0
3864,3865,15808960,Alleyne,620,Germany,Male,40,5,108197.11,2,1,0,49722.34,0
3865,3866,15729435,McKenzie,623,France,Male,40,6,0.0,2,1,1,66119.07,0
3867,3868,15659149,King,530,France,Male,39,2,0.0,2,1,0,197923.05,0
3870,3871,15746341,Ejikemeifeuwa,630,France,Male,40,8,0.0,2,1,1,42495.81,0
3871,3872,15662091,Adams,570,Spain,Male,21,7,116099.82,1,1,1,148087.62,0
3872,3873,15620123,Christie,605,France,Male,39,6,111169.91,1,0,0,9641.4,0
3873,3874,15616240,Yeh,530,Spain,Male,37,4,0.0,2,1,1,164844.37,0
3876,3877,15805151,Ginikanwa,565,Germany,Male,31,2,89558.39,2,1,1,4441.54,0
3883,3884,15604355,Shand,519,France,Male,39,1,97700.02,1,1,1,30709.03,0
3884,3885,15735788,Chiagoziem,709,France,Male,31,6,0.0,2,1,1,71009.84,0
3886,3887,15720941,Tien,710,Germany,Male,34,8,147833.3,2,0,1,1561.58,0
3888,3889,15576094,Sung,743,France,Male,71,0,0.0,2,0,1,29837.65,0
3892,3893,15612455,Yao,549,Germany,Male,45,6,124240.93,1,1,1,146372.51,0
3894,3895,15735687,Chinweuba,595,Spain,Male,37,2,157084.99,1,1,0,134767.13,0
3900,3901,15575748,Conti,809,France,Male,36,9,68881.59,2,0,1,109135.11,0
3901,3902,15714610,Alexeeva,575,Spain,Male,30,2,0.0,2,1,1,82222.86,0
3904,3905,15566633,Freeman,698,Germany,Male,55,8,155059.1,2,1,1,144584.29,0
3906,3907,15674343,Esposito,597,France,Male,44,8,78128.13,2,0,1,109153.04,0
3907,3908,15658890,Belonwu,603,Germany,Male,46,4,98899.76,2,1,1,86190.34,0
3908,3909,15599004,Tsao,655,Spain,Male,37,1,0.0,1,1,1,106040.97,0
3909,3910,15726487,P'eng,431,France,Male,63,6,160982.89,1,1,1,168008.17,0
3912,3913,15655590,Garcia,581,Spain,Male,46,2,79385.21,2,0,0,188492.82,0
3914,3915,15669326,Gordon,658,France,Male,44,2,168396.34,1,1,1,14178.73,0
3915,3916,15672246,Jefferies,686,Germany,Male,43,2,134896.03,1,1,1,97847.05,0
3916,3917,15620276,Palermo,539,Spain,Male,36,6,0.0,3,1,1,118959.64,0
3918,3919,15740283,Ewing,850,France,Male,29,1,0.0,2,0,0,152996.89,0
3920,3921,15620268,Thomson,634,Germany,Male,43,3,212696.32,1,1,0,115268.86,0
3922,3923,15614491,Lockyer,539,France,Male,39,3,139153.68,2,1,0,147662.33,0
3923,3924,15595047,Murray,764,France,Male,41,7,0.0,2,0,0,134878.34,0
3925,3926,15701206,Torreggiani,566,Spain,Male,44,5,0.0,2,1,0,66462.79,0
3926,3927,15581280,Atkinson,714,Germany,Male,29,6,92887.13,1,1,1,69578.49,0
3928,3929,15609545,Azubuike,548,France,Male,29,5,83442.98,1,0,1,177017.39,0
3932,3933,15763798,McMillan,680,France,Male,23,5,140007.19,1,0,1,31714.08,0
3933,3934,15758013,Napolitano,698,France,Male,37,5,98400.61,2,0,0,25017.28,0
3942,3943,15786167,Andreyeva,649,Spain,Male,20,5,0.0,2,1,1,58309.54,0
3943,3944,15671915,Bowen,649,France,Male,46,5,0.0,2,1,1,76946.6,0
3945,3946,15652789,Hancock,657,Spain,Male,40,10,0.0,2,1,1,52990.7,0
3947,3948,15719950,Sutherland,682,France,Male,61,10,73688.2,1,1,1,172141.33,0
3948,3949,15743818,Rowley,748,Spain,Male,58,9,122330.7,2,0,1,124429.19,0
3949,3950,15717937,Gibbons,554,Germany,Male,43,5,99906.89,1,0,0,24983.39,0
3955,3956,15695168,Bruce,625,France,Male,39,2,0.0,2,1,0,100403.05,0
3958,3959,15640917,Tang,633,France,Male,43,5,0.0,2,1,1,48249.88,0
3960,3961,15616811,MacDonald,535,France,Male,47,0,160729.1,1,0,1,145986.35,0
3962,3963,15600911,Mbadiwe,712,France,Male,33,2,182888.08,1,1,0,3061.0,0
3963,3964,15629603,Chuang,607,France,Male,31,8,0.0,2,1,1,43196.5,0
3966,3967,15782778,Ewers,815,France,Male,35,4,0.0,2,0,1,198490.33,0
3967,3968,15786643,Tsao,602,France,Male,32,10,0.0,2,1,1,116052.92,0
3968,3969,15595657,Hannam,649,Germany,Male,40,4,95001.33,1,0,1,123202.99,0
3970,3971,15634310,Ko,509,France,Male,30,6,0.0,2,1,0,180598.86,0
3971,3972,15790809,Lo Duca,685,Spain,Male,40,7,74896.92,1,1,0,198694.2,0
3973,3974,15669281,Ch'iu,711,Spain,Male,38,3,128718.78,1,0,0,114793.45,0
3974,3975,15621031,Mofflin,761,Spain,Male,27,8,0.0,2,1,0,63297.7,0
3976,3977,15792180,Chiekwugo,566,Germany,Male,22,7,144954.75,2,1,0,102246.0,0
3977,3978,15813894,Bogle,620,Spain,Male,21,9,0.0,2,0,0,154882.79,0
3978,3979,15669490,Ifeanacho,837,Germany,Male,37,6,94001.61,2,1,0,140723.05,0
3980,3981,15695792,Ch'ien,673,France,Male,65,0,0.0,1,1,1,85733.33,0
3981,3982,15575676,Chung,638,France,Male,24,1,0.0,2,0,1,162597.15,0
3984,3985,15695225,Sun,834,Spain,Male,38,8,0.0,2,1,1,66485.26,0
3985,3986,15615091,Maitland,691,France,Male,24,6,0.0,2,1,1,92811.2,0
3986,3987,15794345,Ma,706,Spain,Male,38,8,0.0,2,0,1,46635.11,0
3987,3988,15726484,Pollard,633,France,Male,37,7,141546.35,1,1,1,124830.11,0
3989,3990,15714256,Gerasimov,666,France,Male,30,7,109805.3,1,0,1,163625.56,0
3990,3991,15778752,Johnson,708,France,Male,32,10,86614.06,2,1,1,172129.26,0
3992,3993,15602811,Chioke,730,Germany,Male,38,0,38848.19,2,0,0,94003.11,0
3993,3994,15779414,Rossi,696,Spain,Male,40,3,153639.11,1,1,1,138351.68,0
3994,3995,15763097,Siciliano,809,Spain,Male,80,8,0.0,2,0,1,34164.05,0
3996,3997,15718789,Brigstocke,604,France,Male,30,5,0.0,2,1,0,75786.55,0
3997,3998,15690620,Olisaemeka,665,France,Male,39,10,46323.57,1,1,0,136812.02,0
3999,4000,15665062,Lucchese,696,France,Male,19,1,110928.51,1,1,1,2766.63,0
4000,4001,15600692,West,520,France,Male,38,5,0.0,2,1,0,163185.76,0
4006,4007,15656454,Le Gallienne,654,France,Male,37,6,83568.55,1,1,0,47046.72,0
4008,4009,15612505,Joseph,835,Spain,Male,45,3,100212.13,1,1,0,152577.62,0
4010,4011,15685654,Allan,514,Spain,Male,66,9,0.0,2,1,1,14234.31,0
4011,4012,15732307,Lavrentiev,694,Germany,Male,33,4,124067.32,1,1,1,77906.87,0
4012,4013,15726814,Walton,554,Spain,Male,46,4,0.0,2,0,1,57320.92,0
4015,4016,15631603,Ponomaryova,813,France,Male,32,1,122889.88,1,1,1,26476.18,0
4016,4017,15789753,Millar,480,France,Male,40,6,148790.61,1,0,1,79329.7,0
4019,4020,15592091,Belbin,620,Spain,Male,31,2,166833.86,2,1,1,135171.6,0
4020,4021,15647453,Ifeajuna,721,France,Male,42,4,102936.72,1,0,0,1187.88,0
4022,4023,15811290,Komarova,680,Germany,Male,44,0,129974.79,2,1,1,33391.38,0
4023,4024,15629187,Titheradge,535,France,Male,38,8,85982.07,1,1,0,9238.35,0
4025,4026,15640769,Hobbs,660,France,Male,63,8,137841.53,1,1,1,42790.29,0
4027,4028,15718280,Luffman,662,Germany,Male,39,5,139822.11,2,1,1,146219.9,0
4029,4030,15634218,Mancini,501,Germany,Male,27,4,95331.83,2,1,0,132104.76,0
4031,4032,15648461,Hs?eh,688,Spain,Male,37,7,138162.41,2,1,1,113926.31,0
4032,4033,15593555,Chinedum,430,France,Male,38,9,0.0,2,1,1,12050.77,0
4039,4040,15580134,Crawford,479,Spain,Male,27,2,172463.45,1,1,1,40315.27,0
4040,4041,15679075,Onyemere,701,France,Male,37,8,107798.85,1,1,0,16966.73,0
4041,4042,15742504,Azuka,593,France,Male,36,2,70181.48,2,1,0,80608.12,0
4042,4043,15567328,Ch'en,738,Spain,Male,38,5,177997.07,1,0,1,19233.41,0
4043,4044,15698294,Royster,635,Spain,Male,31,1,0.0,2,1,0,135382.23,0
4044,4045,15607142,Parkin,658,France,Male,32,8,0.0,1,1,1,80410.68,0
4046,4047,15806403,Hu,650,France,Male,37,9,0.0,2,1,0,17974.08,0
4047,4048,15656707,Ma,720,Spain,Male,21,2,123200.78,1,1,1,180712.28,0
4049,4050,15806184,Burns,618,Spain,Male,33,4,0.0,2,1,1,77550.18,0
4050,4051,15585734,Gouger,803,Germany,Male,41,9,137742.9,2,1,1,166957.82,0
4052,4053,15618401,Douglas,616,Germany,Male,41,10,113220.2,2,1,1,114072.91,0
4053,4054,15785385,Fiorentino,550,Spain,Male,51,5,0.0,2,1,0,153917.41,0
4058,4059,15771966,Akobundu,557,France,Male,39,8,146200.01,1,1,0,177944.64,0
4059,4060,15691952,Fanucci,676,France,Male,37,10,106242.67,1,1,1,166678.28,0
4061,4062,15605333,Clancy,529,Spain,Male,31,6,0.0,1,1,0,10625.91,0
4065,4066,15809838,Moore,697,Spain,Male,30,1,0.0,2,0,0,735.79,0
4068,4069,15704910,Rios,631,Spain,Male,23,3,0.0,2,1,0,13813.24,0
4070,4071,15611551,Hill,676,Spain,Male,48,1,131659.59,2,0,1,14152.15,0
4073,4074,15634143,Onyemauchechi,581,Spain,Male,30,0,53291.86,1,0,0,196582.28,0
4075,4076,15761600,White,713,France,Male,43,5,86394.14,1,1,1,130001.13,0
4077,4078,15659236,Iadanza,781,Spain,Male,33,3,0.0,2,1,1,42556.33,0
4078,4079,15690440,Stiles,656,Spain,Male,47,1,0.0,2,1,1,197961.93,0
4081,4082,15762821,Udinese,721,Spain,Male,33,5,0.0,2,0,1,117626.9,0
4085,4086,15627251,Tsui,520,France,Male,34,4,134007.9,1,1,1,193209.11,0
4086,4087,15764294,Ifeatu,759,Germany,Male,31,4,98899.91,1,1,1,47832.82,0
4087,4088,15659962,McIntosh,637,France,Male,60,3,0.0,2,1,1,70174.03,0
4088,4089,15788536,Armit,755,Germany,Male,40,2,137430.82,2,0,0,176768.59,0
4091,4092,15635097,Okeke,599,Germany,Male,39,2,188976.89,2,0,1,176142.09,0
4094,4095,15760880,Edman,513,France,Male,29,10,0.0,2,0,1,25514.77,0
4095,4096,15616929,De Luca,730,Spain,Male,62,5,112181.08,1,0,1,61513.87,0
4096,4097,15758775,Vasilyeva,820,Spain,Male,34,10,97208.46,1,1,1,59553.34,0
4098,4099,15621267,Ejimofor,637,France,Male,32,5,0.0,1,0,0,148769.08,0
4099,4100,15720509,Hs?,696,France,Male,34,9,150856.79,1,0,1,8236.78,0
4102,4103,15772030,Coupp,662,Spain,Male,33,3,0.0,2,0,1,68064.83,0
4103,4104,15693337,Perry,683,Spain,Male,41,0,148863.17,1,1,1,163911.32,0
4105,4106,15701392,Lucciano,815,Spain,Male,28,6,0.0,2,0,1,185547.71,0
4106,4107,15741092,Ingram,671,Spain,Male,34,10,153360.02,1,1,0,140509.86,0
4109,4110,15807768,Cohn,702,Germany,Male,28,1,103033.83,1,1,1,40321.87,0
4110,4111,15801630,Yen,558,France,Male,40,6,0.0,2,1,0,173844.89,0
4111,4112,15705034,Peng,691,Spain,Male,40,1,0.0,2,1,1,145613.17,0
4113,4114,15667085,Meng,667,France,Male,33,4,0.0,2,1,1,131834.75,0
4117,4118,15663964,Pagnotto,561,France,Male,37,5,0.0,2,1,0,83093.25,0
4118,4119,15782311,Feng,529,France,Male,28,9,0.0,2,1,1,52545.24,0
4119,4120,15588197,Endrizzi,670,France,Male,36,7,0.0,2,0,0,59571.5,0
4121,4122,15606133,Lay,628,Spain,Male,42,7,0.0,2,0,1,172967.87,0
4122,4123,15599403,Wu,577,France,Male,60,10,125389.7,2,1,1,178616.73,0
4126,4127,15664759,Lamb,675,Spain,Male,32,10,0.0,2,1,0,191545.65,0
4130,4131,15731669,Szabados,554,France,Male,39,2,129709.62,1,1,0,173197.12,0
4131,4132,15738634,Yuan,533,France,Male,47,9,83347.25,1,1,1,137696.25,0
4133,4134,15667602,Cheng,704,Spain,Male,33,3,0.0,2,1,0,73018.74,0
4134,4135,15684147,Palerma,678,France,Male,43,5,102338.19,1,1,1,79649.62,0
4137,4138,15698732,K'ung,789,Germany,Male,51,3,104677.09,1,1,0,74265.38,0
4138,4139,15714355,Sinclair,775,Germany,Male,32,8,121669.23,1,0,1,125898.39,0
4139,4140,15599090,McKelvey,564,Germany,Male,40,7,108407.34,1,1,1,83681.2,0
4141,4142,15790596,Moran,850,Spain,Male,39,0,141829.67,1,1,1,92748.16,0
4143,4144,15711901,Iheatu,500,France,Male,45,2,109162.82,1,1,1,126145.08,0
4144,4145,15779809,Giordano,655,France,Male,44,8,87471.63,1,0,1,188593.98,0
4147,4148,15712409,Tang,749,Germany,Male,66,6,182532.23,2,1,1,195429.92,0
4148,4149,15758306,T'an,654,France,Male,32,6,0.0,2,1,1,137898.57,0
4152,4153,15662532,Holmes,757,Germany,Male,31,8,149085.9,2,1,1,197077.36,0
4154,4155,15703437,Chinedum,726,France,Male,34,3,0.0,2,1,0,196288.46,0
4155,4156,15708003,Aleksandrova,587,Spain,Male,41,8,85109.21,1,1,0,1557.82,0
4157,4158,15719793,Watson,850,Spain,Male,62,5,0.0,2,1,1,180243.56,0
4159,4160,15732268,Cook,751,France,Male,29,3,159597.45,1,1,0,39934.41,0
4161,4162,15611371,Siciliani,736,France,Male,43,4,176134.54,1,1,1,52856.88,0
4164,4165,15706170,Onyemere,636,France,Male,34,1,84055.43,1,0,0,37490.84,0
4165,4166,15725478,McClemans,775,France,Male,60,7,0.0,2,1,1,111558.7,0
4167,4168,15737509,Morrison,850,Spain,Male,34,8,199229.14,1,0,0,68106.29,0
4168,4169,15690796,Chambers,516,France,Male,37,8,0.0,1,1,0,101834.58,0
4173,4174,15747808,Ni,712,France,Male,29,3,102540.61,1,1,1,189680.79,0
4174,4175,15810593,Forbes,568,France,Male,51,4,0.0,3,1,1,66586.56,0
4179,4180,15668580,Todd,716,Spain,Male,33,2,0.0,2,1,1,92916.53,0
4180,4181,15569438,Mai,607,Germany,Male,36,10,106702.94,2,0,0,198313.69,0
4181,4182,15675842,Pinto,656,Spain,Male,26,4,139584.57,1,1,0,36308.93,0
4183,4184,15625592,Sal,486,France,Male,26,2,0.0,2,1,1,31399.4,0
4185,4186,15642570,Scott,675,Spain,Male,35,8,0.0,2,1,0,29062.25,0
4187,4188,15677785,Stevenson,656,Spain,Male,32,5,136963.12,1,1,0,133814.28,0
4188,4189,15786153,McKenzie,644,Germany,Male,47,9,137774.11,2,1,0,151902.78,0
4191,4192,15715597,Onyemauchechi,679,France,Male,36,1,97234.58,1,1,0,188997.08,0
4192,4193,15610147,Ross,632,France,Male,60,2,0.0,2,0,1,2085.32,0
4193,4194,15802362,Newland,550,Spain,Male,45,0,0.0,2,0,1,70399.71,0
4202,4203,15757588,Wright,526,France,Male,30,9,0.0,2,0,0,100995.68,0
4204,4205,15567557,Chien,573,France,Male,27,2,128243.03,1,1,1,11631.34,0
4207,4208,15732774,Marchesi,656,France,Male,37,7,112291.34,1,1,0,153157.97,0
4210,4211,15731117,Kao,437,Spain,Male,28,2,109161.25,1,1,0,152987.42,0
4214,4215,15642710,Napolitani,686,France,Male,26,7,0.0,2,1,0,1540.89,0
4216,4217,15718852,Uren,794,France,Male,56,9,96951.21,1,1,1,71776.76,0
4221,4222,15621064,Russell,701,Germany,Male,23,5,186101.18,2,1,1,76611.33,0
4225,4226,15671804,Wilding,648,Spain,Male,36,8,146943.38,2,1,1,130041.45,0
4231,4232,15778947,Sullivan,628,France,Male,36,3,0.0,2,1,1,8742.91,0
4232,4233,15632977,Hsiao,745,France,Male,47,5,0.0,2,0,0,145789.71,0
4233,4234,15591747,Rossi,705,France,Male,32,3,0.0,2,0,0,129576.99,0
4235,4236,15609299,Chamberlain,595,France,Male,29,6,150685.79,1,1,0,87771.06,0
4236,4237,15669945,Jackson,492,France,Male,35,4,141359.37,2,1,0,39519.53,0
4241,4242,15626040,McDonald,793,Spain,Male,63,0,0.0,2,0,1,27166.75,0
4244,4245,15684908,Davidson,540,Germany,Male,64,1,91869.69,1,0,1,95421.0,0
4248,4249,15703292,Chimezie,573,France,Male,26,8,86270.93,2,1,1,90177.3,0
4249,4250,15712938,Genovese,531,France,Male,44,3,0.0,2,1,1,34416.79,0
4251,4252,15720847,Sheffield,601,France,Male,35,2,0.0,2,1,1,118983.18,0
4252,4253,15787830,Bailey,452,Germany,Male,33,7,153663.27,1,1,0,111868.23,0
